material_id,ce_entropy,n_distinct_envs,dominance,gini,ce_symbols,n_sites_ce
mp-5766,1.3862943611198906,4,0.25,0.0,"{""ST:7"": 4, ""T:5"": 4, ""O:6"": 4, ""S:5"": 4}",16
mp-30140,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""T:4"": 16, ""A:2"": 32}",48
mp-1387459,1.0123308391031731,3,0.4615384615384615,0.205128205128205,"{""O:6"": 5, ""SS:4"": 6, ""TY:3"": 2}",13
mp-27833,0.8486855577264172,3,0.6666666666666666,0.3703703703703702,"{""C:12"": 2, ""O:6"": 1, ""S:1"": 6}",9
mp-1246368,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""O:6"": 4, ""T:4"": 10}",14
mp-1184160,1.4270610433807245,5,0.4444444444444444,0.3111111111111111,"{""T:5"": 2, ""C:8"": 1, ""S:4"": 1, ""TO_3:9"": 4, ""O:6"": 1}",9
mp-1186725,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1202185,1.3485390196098022,5,0.5,0.377777777777778,"{""S:4"": 12, ""TY:3"": 8, ""TT:12"": 4, ""TL:3"": 12, ""S:1"": 36}",72
mp-1221309,1.5999714209268676,5,0.2222222222222222,0.0666666666666666,"{""DDPN:8"": 6, ""T:4"": 6, ""A:2"": 8, ""S:1"": 8, ""TL:3"": 8}",36
mp-1195711,1.8627104081671435,8,0.3684210526315789,0.3092105263157894,"{""O:6"": 4, ""S:5"": 4, ""T:5"": 2, ""SY:4"": 4, ""TY:3"": 4, ""S:1"": 14, ""TS:3"": 4, ""SBSA:10"": 2}",38
mp-7471,1.277034259466139,4,0.4285714285714285,0.25,"{""T:4"": 12, ""S:4"": 4, ""O:6"": 4, ""T:5"": 8}",28
mp-1177906,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 40, ""O:6"": 16}",56
mp-1183436,0.9502705392332348,3,0.6,0.2666666666666666,"{""O:6"": 1, ""C:12"": 1, ""L:2"": 3}",5
mp-772084,1.7274631235313742,7,0.2978723404255319,0.364741641337386,"{""T:5"": 2, ""S:5"": 4, ""O:6"": 5, ""T:4"": 8, ""A:2"": 14, ""TL:3"": 12, ""TY:3"": 2}",47
mp-758274,1.474499779222502,5,0.3571428571428571,0.2571428571428573,"{""T:4"": 2, ""T:5"": 8, ""TL:3"": 8, ""S:1"": 15, ""A:2"": 9}",42
mp-849528,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-764889,1.442431720398448,6,0.5,0.4358974358974361,"{""PB:7"": 2, ""C:8"": 2, ""T:6"": 4, ""HB:8"": 1, ""O:6"": 13, ""T:5"": 4}",26
mp-554148,1.3579778549873245,5,0.5,0.3666666666666667,"{""AC:12"": 2, ""O:6"": 2, ""T:4"": 4, ""S:1"": 4, ""L:2"": 12}",24
mp-1218132,1.537662651438498,5,0.3529411764705882,0.188235294117647,"{""O:6"": 4, ""T:4"": 6, ""S:1"": 6, ""L:2"": 12, ""A:2"": 6}",34
mp-1034765,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-300,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-867124,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-532538,1.5810514701597504,7,0.3243243243243243,0.4517374517374517,"{""TI:9"": 4, ""PBP:12"": 5, ""AC:12"": 1, ""O:6"": 4, ""T:4"": 12, ""S:1"": 24, ""A:2"": 24}",74
mp-1044615,1.835444275944183,7,0.3111111111111111,0.2412698412698415,"{""SS:4"": 6, ""T:5"": 6, ""O:6"": 7, ""T:4"": 14, ""TY:3"": 4, ""S:1"": 4, ""TL:3"": 4}",45
mp-626275,0.9853462641378448,4,0.5925925925925926,0.4722222222222221,"{""C:8"": 2, ""S:1"": 32, ""S:5"": 4, ""A:2"": 16}",54
mp-1304290,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 20, ""O:6"": 8}",28
mp-756597,-0.0,1,1.0,0.0,"{""O:6"": 12}",12
mp-1185693,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 1, ""O:6"": 1, ""L:2"": 3}",5
mp-1216350,1.648167121506228,10,0.4594594594594595,0.5756756756756758,"{""SH:13"": 2, ""UNKNOWN:14"": 9, ""SBSA:10"": 17, ""MI:10"": 1, ""SMA:9"": 3, ""AC:12"": 1, ""TT_3:9"": 1, ""TT_1:9"": 1, ""FO:7"": 1, ""SBT:8"": 1}",37
mp-2233724,1.7118451352339117,6,0.3076923076923077,0.192307692307692,"{""DDPN:8"": 2, ""O:6"": 1, ""T:4"": 2, ""A:2"": 4, ""SS:4"": 2, ""TY:3"": 2}",13
mp-1214020,1.3485390196098022,5,0.5,0.377777777777778,"{""O:6"": 3, ""PB:7"": 2, ""TL:3"": 3, ""S:1"": 9, ""T:4"": 1}",18
mp-867894,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-769468,1.2148896539491203,4,0.4444444444444444,0.3055555555555553,"{""TBSA:10"": 4, ""O:6"": 16, ""TY:3"": 12, ""TL:3"": 4}",36
mp-1211110,1.4837553323688342,6,0.4736842105263157,0.4122807017543857,"{""O:6"": 8, ""T:4"": 12, ""TT:12"": 4, ""UNKNOWN:15"": 4, ""A:2"": 12, ""S:1"": 36}",76
mp-6499,1.2424533248940002,4,0.5,0.25,"{""TT_1:9"": 4, ""T:5"": 4, ""TL:3"": 4, ""S:1"": 12}",24
mp-1392784,0.5623351446188083,2,0.75,0.25,"{""O:6"": 2, ""L:2"": 6}",8
mp-1077157,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""SA:8"": 2, ""S:1"": 4}",6
mp-796240,1.3421131789144003,4,0.3636363636363636,0.1590909090909091,"{""O:6"": 6, ""A:2"": 8, ""L:2"": 4, ""SS:9"": 4}",22
mp-756037,1.0123308391031731,3,0.4615384615384615,0.205128205128205,"{""O:6"": 10, ""TY:3"": 4, ""SS:4"": 12}",26
mp-1346423,2.042316124449607,9,0.2,0.3,"{""BO_3:8"": 3, ""S:5"": 3, ""O:6"": 1, ""S:4"": 1, ""SY:4"": 1, ""TS:3"": 4, ""ET:7"": 2, ""PP:6"": 4, ""SS:4"": 1}",20
mp-1095533,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""DDPN:8"": 2, ""T:4"": 2, ""A:2"": 8}",12
mp-1234609,2.042316124449607,9,0.2,0.3,"{""TT_2:9"": 2, ""ST:7"": 1, ""SS:9"": 1, ""T:5"": 3, ""S:5"": 4, ""TL:3"": 1, ""T:4"": 3, ""SS:4"": 4, ""T:6"": 1}",20
mp-776478,1.9434850126379013,9,0.32,0.382222222222222,"{""PP:6"": 2, ""O:6"": 4, ""T:4"": 8, ""L:2"": 16, ""A:2"": 8, ""TS:3"": 2, ""TY:3"": 2, ""TL:3"": 4, ""S:1"": 4}",50
mp-690515,1.4053484997634842,5,0.3529411764705882,0.3294117647058823,"{""SBSA:10"": 2, ""O:6"": 1, ""S:1"": 6, ""T:4"": 2, ""A:2"": 6}",17
mp-1203722,0.9819416009240194,4,0.65,0.4750000000000001,"{""UNKNOWN:17"": 4, ""BS_2:10"": 8, ""I:12"": 26, ""SBSA:10"": 2}",40
mp-978797,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-664137,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""T:4"": 6, ""A:2"": 12}",18
mp-1204609,1.23478375688007,4,0.4761904761904761,0.2976190476190474,"{""T:6"": 4, ""T:4"": 10, ""A:2"": 20, ""S:1"": 8}",42
mp-1201904,1.6987829895138011,7,0.3333333333333333,0.3809523809523809,"{""PCPA:11"": 2, ""O:6"": 4, ""T:4"": 10, ""A:2"": 16, ""L:2"": 10, ""S:1"": 4, ""SY:4"": 2}",48
mp-753297,1.0775563270668007,3,0.4166666666666667,0.1111111111111111,"{""O:6"": 8, ""TL:3"": 6, ""TY:3"": 10}",24
mp-753931,2.069202465820362,9,0.2142857142857142,0.2698412698412695,"{""ET:7"": 4, ""S:5"": 3, ""T:6"": 6, ""TBT:8"": 2, ""T:5"": 4, ""FO:7"": 4, ""HP:12"": 1, ""O:6"": 3, ""ST:7"": 1}",28
mp-8481,1.0986122886681096,3,0.3333333333333333,0.0,"{""C:12"": 3, ""UNKNOWN:15"": 3, ""TT_1:9"": 3}",9
mp-1207496,1.0549201679861442,3,0.4,0.1333333333333335,"{""O:6"": 4, ""S:1"": 8, ""L:2"": 8}",20
mp-3346577,0.9502705392332348,3,0.6,0.2666666666666666,"{""O:6"": 6, ""TL:3"": 6, ""S:1"": 18}",30
mp-1604,0.6829081047004717,2,0.5714285714285714,0.0714285714285714,"{""S:4"": 6, ""TL:3"": 8}",14
mp-715275,0.796311640173813,3,0.7142857142857143,0.3809523809523809,"{""SBT:8"": 4, ""O:6"": 20, ""T:4"": 4}",28
mp-10572,1.039720770839918,3,0.5,0.1666666666666667,"{""DD:8"": 2, ""T:4"": 2, ""A:2"": 4}",8
mp-1215558,-0.0,1,1.0,0.0,"{""T:4"": 8}",8
mp-1254289,1.078992207877583,3,0.4285714285714285,0.0952380952380953,"{""O:6"": 2, ""PB:7"": 2, ""L:2"": 3}",7
mp-11694,1.0608569471580214,3,0.4444444444444444,0.1481481481481483,"{""UNKNOWN:17"": 2, ""S:4"": 3, ""TY:3"": 4}",9
mp-1213727,1.6417347121875212,6,0.3636363636363636,0.2878787878787876,"{""DI:11"": 4, ""BS_2:10"": 4, ""TY:3"": 4, ""T:4"": 8, ""S:1"": 16, ""A:2"": 8}",44
mp-1077904,1.351783994289646,4,0.2857142857142857,0.1071428571428569,"{""O:6"": 1, ""TY:3"": 2, ""ST:7"": 2, ""T:4"": 2}",7
mp-1079257,0.9649629230074276,3,0.4444444444444444,0.2222222222222221,"{""T:4"": 1, ""TY:3"": 4, ""ST:7"": 4}",9
mp-1112663,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1048126,1.294545165844896,5,0.5454545454545454,0.4000000000000001,"{""O:6"": 4, ""T:4"": 8, ""PB:7"": 4, ""S:1"": 24, ""A:2"": 4}",44
mp-753907,1.6147253557068304,6,0.3703703703703703,0.3271604938271606,"{""O:6"": 6, ""T:4"": 12, ""A:2"": 20, ""L:2"": 8, ""TL:3"": 4, ""TY:3"": 4}",54
mp-1188705,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""SS:4"": 3, ""S:1"": 12, ""S:5"": 3}",18
mp-19005,0.8092054732283176,3,0.631578947368421,0.3859649122807016,"{""ST:7"": 12, ""O:6"": 1, ""T:6"": 6}",19
mp-8256,0.5623351446188083,2,0.75,0.25,"{""O:6"": 2, ""A:2"": 6}",8
mp-643759,1.4941751382893085,5,0.375,0.25,"{""O:6"": 2, ""S:1"": 6, ""TY:3"": 2, ""T:6"": 4, ""SS:4"": 2}",16
mp-776741,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 40, ""O:6"": 16}",56
mp-3889,1.3862943611198906,4,0.25,0.0,"{""ST:7"": 6, ""TL:3"": 6, ""A:2"": 6, ""S:1"": 6}",24
mp-976138,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-8125,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""HP:12"": 2, ""TT_1:9"": 4}",6
mp-12806,-0.0,1,1.0,0.0,"{""T:4"": 6}",6
mp-12636,0.6931471805599453,2,0.5,0.0,"{""BO_2:8"": 4, ""TBSA:10"": 4}",8
mp-5548,1.1685184057430875,4,0.5454545454545454,0.3409090909090908,"{""O:6"": 4, ""HB:8"": 4, ""TBT:8"": 12, ""T:4"": 2}",22
mp-1079559,0.9502705392332348,3,0.6,0.2666666666666666,"{""O:6"": 2, ""T:4"": 2, ""TY:3"": 6}",10
mp-567983,1.5607104090414063,5,0.3333333333333333,0.1333333333333333,"{""BO_2:8"": 4, ""T:4"": 4, ""MI:10"": 4, ""O:6"": 8, ""S:5"": 4}",24
mp-1033094,0.3767701612564367,2,0.875,0.375,"{""O:6"": 14, ""S:5"": 2}",16
mp-20627,0.9556998911125344,3,0.5714285714285714,0.2857142857142856,"{""C:12"": 2, ""DI:11"": 4, ""C:8"": 1}",7
mp-977359,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1225923,1.0608569471580214,3,0.4444444444444444,0.1481481481481483,"{""O:6"": 6, ""T:6"": 4, ""S:5"": 8}",18
mp-1073734,2.253857589601352,10,0.1666666666666666,0.133333333333333,"{""MI:10"": 1, ""TC:9"": 1, ""DDPN:8"": 1, ""TBT:8"": 1, ""DI:11"": 1, ""H:11"": 1, ""ST:7"": 2, ""SBT:8"": 2, ""ET:7"": 1, ""BO_2:8"": 1}",12
mp-759074,0.7647544195674196,3,0.7333333333333333,0.3999999999999999,"{""O:6"": 22, ""SS:4"": 4, ""S:5"": 4}",30
mp-2226994,1.3321790402101223,4,0.4,0.1500000000000001,"{""TO_3:9"": 1, ""T:4"": 2, ""TL:3"": 1, ""O:6"": 1}",5
mp-989455,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""TS:3"": 6}",10
mp-1212728,1.1708683818056214,5,0.3939393939393939,0.4545454545454548,"{""T:4"": 12, ""S:1"": 26, ""A:2"": 26, ""I:12"": 1, ""PA:10"": 1}",66
mp-756034,-0.0,1,1.0,0.0,"{""O:6"": 4}",4
mp-1185345,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-631686,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1206198,-0.0,1,1.0,0.0,"{""O:6"": 8}",8
mp-768834,1.6088829638639008,6,0.35,0.3333333333333332,"{""T:4"": 14, ""O:6"": 4, ""A:2"": 6, ""TL:3"": 10, ""L:2"": 2, ""S:1"": 4}",40
mp-4939,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""C:12"": 2, ""SMA:9"": 2}",5
mp-1113536,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1203440,1.559581156259877,5,0.25,0.1500000000000001,"{""O:6"": 8, ""T:4"": 8, ""TL:3"": 8, ""S:1"": 4, ""L:2"": 4}",32
mp-1100568,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-1103643,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""O:6"": 4, ""T:4"": 8}",12
mp-556340,1.5571130980576458,5,0.3,0.1600000000000001,"{""SBT:8"": 4, ""O:6"": 4, ""T:4"": 6, ""SS:4"": 2, ""S:5"": 4}",20
mp-865191,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1013911,1.308605387253449,4,0.4166666666666667,0.2083333333333334,"{""SA:8"": 8, ""T:4"": 12, ""A:2"": 20, ""S:1"": 8}",48
mp-556940,1.4708084763221114,5,0.4,0.28,"{""O:6"": 16, ""T:4"": 32, ""A:2"": 16, ""TL:3"": 8, ""TY:3"": 8}",80
mp-1201693,1.276550779811499,6,0.5238095238095238,0.5158730158730158,"{""T:6"": 2, ""T:4"": 12, ""A:2"": 22, ""L:2"": 2, ""PP:6"": 2, ""ST:7"": 2}",42
mp-684966,2.379750145724005,13,0.1666666666666666,0.3333333333333332,"{""T:6"": 6, ""FO:7"": 3, ""ST:7"": 5, ""O:6"": 4, ""PP:6"": 1, ""T:4"": 4, ""ET:7"": 4, ""BO_2:8"": 7, ""S:5"": 1, ""T:5"": 2, ""MI:10"": 3, ""BS_2:10"": 1, ""TO_3:9"": 1}",42
mp-1023291,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1188453,1.5810937501718234,5,0.2222222222222222,0.088888888888889,"{""S:4"": 2, ""BS_1:10"": 4, ""S:1"": 4, ""A:2"": 4, ""TL:3"": 4}",18
mp-6213,1.105889879024763,4,0.6,0.375,"{""C:8"": 12, ""O:6"": 8, ""T:4"": 12, ""A:2"": 48}",80
mp-686026,2.233941659546907,15,0.2794117647058823,0.5215686274509805,"{""SMA:9"": 5, ""TT_1:9"": 19, ""ET:7"": 3, ""PP:6"": 13, ""SS:4"": 4, ""T:6"": 5, ""ST:7"": 2, ""S:5"": 8, ""BO_2:8"": 1, ""TBT:8"": 2, ""TO_2:9"": 1, ""PP:5"": 2, ""O:6"": 1, ""SY:4"": 1, ""S:4"": 1}",68
mp-7909,0.6829081047004717,2,0.5714285714285714,0.0714285714285714,"{""T:4"": 3, ""TY:3"": 4}",7
mp-24104,1.564957250242801,5,0.3076923076923077,0.1538461538461539,"{""T:4"": 8, ""S:1"": 4, ""A:2"": 4, ""TL:3"": 6, ""L:2"": 4}",26
mp-1196396,2.1202082239406703,9,0.2222222222222222,0.1851851851851851,"{""DDPN:8"": 8, ""SBSA:10"": 4, ""HB:8"": 2, ""SA:8"": 2, ""T:4"": 4, ""O:6"": 4, ""S:5"": 4, ""TY:3"": 4, ""A:2"": 4}",36
mp-569979,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:16"": 4, ""I:12"": 8}",12
mp-568595,1.6405028000622162,7,0.4090909090909091,0.4155844155844157,"{""SS:9"": 4, ""SBT:8"": 3, ""BS_1:10"": 9, ""TI:9"": 3, ""TO_2:9"": 1, ""SMA:9"": 1, ""BS_2:10"": 1}",22
mp-1183531,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-943492,1.7328679513998633,6,0.25,0.1666666666666665,"{""T:5"": 4, ""O:6"": 4, ""T:4"": 4, ""S:1"": 8, ""A:2"": 8, ""TL:3"": 4}",32
mp-1034167,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-2227945,1.4750763110546947,6,0.4285714285714285,0.4047619047619044,"{""O:6"": 4, ""S:5"": 6, ""T:6"": 1, ""SY:4"": 1, ""T:5"": 1, ""TY:3"": 1}",14
mp-9499,1.351783994289646,4,0.2857142857142857,0.1071428571428569,"{""FO:7"": 2, ""L:2"": 1, ""S:1"": 2, ""BS_2:10"": 2}",7
mp-625572,1.3783983755193998,5,0.5,0.3375000000000001,"{""S:1"": 16, ""L:2"": 4, ""T:4"": 4, ""TY:3"": 5, ""TL:3"": 3}",32
mp-623862,1.1570333357787377,4,0.5454545454545454,0.3636363636363635,"{""C:12"": 6, ""O:6"": 4, ""T:4"": 10, ""A:2"": 24}",44
mp-1232139,1.0549201679861442,3,0.4,0.1333333333333335,"{""T:4"": 4, ""O:6"": 2, ""SS:4"": 4}",10
mp-504984,1.0986122886681096,3,0.3333333333333333,0.0,"{""DI:11"": 4, ""TT_1:9"": 4, ""BS_2:10"": 4}",12
mp-1213591,0.8222653373287878,4,0.75,0.53125,"{""T:4"": 2, ""C:12"": 2, ""UNKNOWN:14"": 4, ""S:5"": 24}",32
mp-980203,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-680120,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""O:6"": 15, ""TY:3"": 30}",45
mp-1232325,1.5607104090414063,5,0.3333333333333333,0.1333333333333333,"{""SA:8"": 1, ""SY:4"": 1, ""S:4"": 1, ""UNKNOWN:14"": 1, ""O:6"": 2}",6
mp-1245709,1.286057336874379,4,0.3333333333333333,0.2083333333333334,"{""DI:11"": 3, ""H:11"": 1, ""TO_1:9"": 4, ""ST:7"": 4}",12
mp-1210492,0.5004024235381879,2,0.8,0.3,"{""C:8"": 4, ""S:1"": 16}",20
mp-1202213,1.6172553126049525,6,0.3,0.3166666666666664,"{""SH:13"": 12, ""UNKNOWN:16"": 4, ""T:6"": 6, ""O:6"": 4, ""SY:4"": 12, ""C:8"": 2}",40
mp-1194374,1.2047933096947845,4,0.4615384615384615,0.3269230769230771,"{""T:6"": 8, ""O:6"": 2, ""TC:9"": 4, ""SBT:8"": 12}",26
mp-1017564,1.0549201679861442,3,0.4,0.1333333333333335,"{""FO:7"": 2, ""HP:12"": 1, ""BS_2:10"": 2}",5
mp-1176445,1.9127294077198225,10,0.3125,0.4666666666666665,"{""ET:7"": 2, ""ST:7"": 1, ""PB:7"": 4, ""DDPN:8"": 1, ""O:6"": 4, ""T:4"": 4, ""TL:3"": 4, ""S:1"": 12, ""A:2"": 15, ""L:2"": 1}",48
mp-26611,1.0042424730540764,3,0.4285714285714285,0.1904761904761904,"{""T:4"": 18, ""T:5"": 6, ""TL:3"": 18}",42
mp-582826,1.2130075659799042,4,0.5,0.3125,"{""AC:12"": 1, ""HP:12"": 1, ""O:6"": 2, ""S:1"": 4}",8
mp-1211167,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 10, ""O:6"": 4}",14
mp-758559,0.6730116670092565,2,0.6,0.1,"{""O:6"": 16, ""SS:4"": 24}",40
mp-1227464,1.2424533248940002,4,0.5,0.25,"{""DDPN:8"": 4, ""T:4"": 4, ""L:2"": 12, ""S:1"": 4}",24
mp-1219223,2.0380399059921297,9,0.2727272727272727,0.2962962962962963,"{""TT_2:9"": 8, ""TBSA:10"": 8, ""SBSA:10"": 6, ""TO_1:9"": 2, ""UNKNOWN:14"": 3, ""I:12"": 9, ""H:11"": 18, ""SH:13"": 6, ""PBP:12"": 6}",66
mp-1224200,1.631345420808597,7,0.4615384615384615,0.3736263736263738,"{""BS_2:10"": 6, ""UNKNOWN:14"": 1, ""TT_1:9"": 1, ""SBT:8"": 2, ""C:8"": 1, ""BO_2:8"": 1, ""SMA:9"": 1}",13
mp-1078491,1.3321790402101223,4,0.4,0.1500000000000001,"{""ST:7"": 2, ""T:4"": 4, ""TT_1:9"": 2, ""O:6"": 2}",10
mp-753013,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""O:6"": 8, ""TY:3"": 16}",24
mp-1210799,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""T:6"": 8, ""O:6"": 4}",12
mp-571516,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""O:6"": 16, ""TY:3"": 32}",48
mp-1097015,1.3321790402101223,4,0.4,0.1500000000000001,"{""TT_1:9"": 4, ""O:6"": 4, ""ST:7"": 8, ""FO:7"": 4}",20
mp-7739,1.2730283365896256,4,0.4444444444444444,0.25,"{""C:12"": 4, ""O:6"": 2, ""S:1"": 2, ""PP:6"": 1}",9
mp-1186685,-0.0,1,1.0,0.0,"{""AC:12"": 6}",6
mp-4105,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""C:12"": 2, ""SMA:9"": 2}",5
mp-3346969,-0.0,1,1.0,0.0,"{""C:12"": 6}",6
mp-625964,1.086728886887029,5,0.5909090909090909,0.5272727272727273,"{""AC:12"": 1, ""TO_2:9"": 1, ""S:1"": 13, ""A:2"": 6, ""TL:3"": 1}",22
mp-30332,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""H:11"": 4, ""UNKNOWN:14"": 2}",6
mp-2227285,1.2130075659799042,4,0.5,0.3125,"{""C:8"": 1, ""T:5"": 1, ""S:5"": 2, ""SS:4"": 4}",8
mp-770747,1.2967172390366548,4,0.4137931034482758,0.2327586206896552,"{""O:6"": 16, ""T:4"": 10, ""TL:3"": 8, ""S:1"": 24}",58
mp-1196540,1.4553330351928315,5,0.4375,0.2750000000000001,"{""O:6"": 12, ""T:4"": 8, ""A:2"": 28, ""TL:3"": 8, ""TY:3"": 8}",64
mp-1147716,0.410116318288409,2,0.8571428571428571,0.357142857142857,"{""O:6"": 1, ""S:1"": 6}",7
mp-675419,-0.0,1,1.0,0.0,"{""O:6"": 8}",8
mp-1204217,0.9194093542036186,4,0.6666666666666666,0.5092592592592591,"{""I:12"": 2, ""DI:11"": 4, ""TL:3"": 12, ""S:1"": 36}",54
mp-560891,1.0285137640248474,4,0.6428571428571429,0.4285714285714286,"{""O:6"": 2, ""T:4"": 4, ""S:1"": 18, ""TY:3"": 4}",28
mp-663422,1.0775563270668007,3,0.4166666666666667,0.1111111111111111,"{""T:4"": 8, ""A:2"": 6, ""L:2"": 10}",24
mp-1276433,1.0114042647073518,3,0.5,0.2222222222222221,"{""O:6"": 8, ""TS:3"": 12, ""PP:5"": 4}",24
mp-11160,1.0986122886681096,3,0.3333333333333333,0.0,"{""UNKNOWN:16"": 4, ""SBSA:10"": 4, ""SMA:9"": 4}",12
mp-1175791,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-1147533,1.1537419427010902,4,0.5714285714285714,0.3214285714285714,"{""SS:9"": 2, ""T:4"": 2, ""DD:8"": 2, ""S:1"": 8}",14
mp-755490,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""O:6"": 8, ""SS:4"": 8, ""S:5"": 4, ""TS:3"": 4}",24
mp-1271792,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""O:6"": 2, ""T:4"": 2, ""TY:3"": 4, ""A:2"": 4}",12
mp-1235174,1.3516811946858949,4,0.3076923076923077,0.1346153846153845,"{""T:4"": 3, ""DDPN:8"": 2, ""A:2"": 4, ""S:1"": 4}",13
mp-569095,0.5623351446188083,2,0.75,0.25,"{""H:11"": 6, ""TT_1:9"": 2}",8
mp-781314,1.0114042647073518,3,0.5,0.2222222222222221,"{""S:1"": 6, ""S:4"": 2, ""TL:3"": 4}",12
mp-1210339,0.5004024235381879,2,0.8,0.3,"{""S:4"": 4, ""S:1"": 16}",20
mp-27271,1.5339802035055978,5,0.2962962962962963,0.1925925925925926,"{""S:5"": 12, ""TY:3"": 4, ""T:4"": 10, ""A:2"": 12, ""S:1"": 16}",54
mp-1203105,1.540305825226517,6,0.4545454545454545,0.3484848484848482,"{""T:4"": 4, ""S:1"": 20, ""S:5"": 4, ""UNKNOWN:14"": 4, ""TY:3"": 4, ""A:2"": 8}",44
mp-570578,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1191707,0.5859526183035508,2,0.7272727272727273,0.2272727272727273,"{""UNKNOWN:16"": 6, ""I:12"": 16}",22
mp-1200135,0.9371558530657008,4,0.6923076923076923,0.4807692307692308,"{""ET:7"": 4, ""TL:3"": 8, ""S:1"": 36, ""A:2"": 4}",52
mp-614777,0.5623351446188083,2,0.75,0.25,"{""O:6"": 2, ""A:2"": 6}",8
mp-1102413,1.0986122886681096,3,0.3333333333333333,0.0,"{""UNKNOWN:15"": 4, ""SMA:9"": 4, ""SBSA:10"": 4}",12
mp-1202662,1.0608569471580214,3,0.4444444444444444,0.1481481481481483,"{""SBSA:10"": 12, ""TT_1:9"": 16, ""TI:9"": 8}",36
mp-996970,1.039720770839918,3,0.5,0.1666666666666667,"{""L:2"": 2, ""O:6"": 2, ""T:4"": 4}",8
mp-28891,1.4003265762311878,5,0.4285714285714285,0.3428571428571427,"{""ET:7"": 3, ""TC:9"": 3, ""HP:12"": 1, ""O:6"": 1, ""T:6"": 6}",14
mp-1032213,-0.0,1,1.0,0.0,"{""O:6"": 16}",16
mp-1034577,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-21016,1.2424533248940002,4,0.5,0.25,"{""T:5"": 4, ""T:4"": 4, ""A:2"": 12, ""S:4"": 4}",24
mp-867156,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1095577,1.5157079520857129,5,0.3636363636363636,0.2181818181818184,"{""DI:11"": 2, ""O:6"": 2, ""L:2"": 1, ""TL:3"": 2, ""S:1"": 4}",11
mp-7851,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""C:12"": 4, ""AC:12"": 8}",12
mp-1254352,1.105889879024763,4,0.6,0.375,"{""O:6"": 8, ""C:8"": 12, ""T:4"": 12, ""TY:3"": 48}",80
